,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Area,Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Rainfalls (mm),Ramadan,Waterways,rCSI,region,Datetime,Easting,Northing
545,92.6796208530806,100.158422880901,5.235540357068085,13,26.797950000000004,0.0,6.84854237002071,13.139483661093433,0.7873119500000001,102.54018151055352,1295480,63.874,30.0,53.85177390750968,16.43836,Adamawa,2019-06-30,2092064.3364488413,-4743320.132817539
546,,,5.235540357068085,13,27.08333,0.0,6.84854237002071,13.139483661093433,,,1295480,,30.0,53.85177390750968,17.0,Adamawa,2019-07-01,2092064.3364488413,-4743320.132817539
547,,,5.235540357068085,13,25.39063,0.0,6.84854237002071,13.139483661093433,,,1295480,,30.0,53.85177390750968,15.937499999999998,Adamawa,2019-07-02,2092064.3364488413,-4743320.132817539
548,,,5.235540357068085,13,24.86611,0.0,6.84854237002071,13.139483661093433,,,1295480,,30.0,53.85177390750968,15.60826,Adamawa,2019-07-03,2092064.3364488413,-4743320.132817539
549,,,5.235540357068085,13,24.417729999999995,0.0,6.84854237002071,13.139483661093433,,,1295480,,30.0,53.85177390750968,15.32682,Adamawa,2019-07-04,2092064.3364488413,-4743320.132817539
550,,,5.235540357068085,13,24.870850000000004,0.0,6.84854237002071,13.139483661093433,,,1295480,,30.0,53.85177390750968,15.94096,Adamawa,2019-07-05,2092064.3364488413,-4743320.132817539
551,,,5.235540357068085,13,24.12312,0.0,6.84854237002071,13.139483661093433,,,1295480,,30.0,53.85177390750968,15.4617,Adamawa,2019-07-06,2092064.3364488413,-4743320.132817539
552,,,5.235540357068085,13,24.7191,0.0,6.84854237002071,13.139483661093433,,,1295480,,30.0,53.85177390750968,15.16854,Adamawa,2019-07-07,2092064.3364488413,-4743320.132817539
553,,,5.235540357068085,13,25.496920000000003,0.0,6.84854237002071,13.139483661093433,,,1295480,,30.0,53.85177390750968,16.17546,Adamawa,2019-07-08,2092064.3364488413,-4743320.132817539
554,,,5.235540357068085,13,25.08429,0.0,6.84854237002071,13.139483661093433,,,1295480,,30.0,53.85177390750968,16.72286,Adamawa,2019-07-09,2092064.3364488413,-4743320.132817539
